tranche,zincid,SMILES,pIC50_pred,knn_similarity,reliability
H24P250,ZINCov00000k3CII,Cc1nnc(CCCNc2cc(N[C@@H](C)CC3CC3)ncn2)n1C,6.2983229732377115,0.2396229,Low
H25P160,ZINCpm00000pwL02,Cn1cc(C(=O)N[C@]2(CF)CCN(C(=O)c3c[nH]nc3F)C2)cc1Br,6.298289785453431,0.22053215,Low
H25P350,ZINCpF0000081GsZ,CC=C(CC)C(=O)N1C[C@@H]2C[C@]2(NC(=O)c2c(C)cc(F)cc2Br)C1,6.2982570158874305,0.21446605,Low
H24P380,ZINCoI00000grNY3,Cc1nocc1CN=c1[nH]c(=N[C@@H]2CC[C@@H]3C[C@H]32)[nH]c2ccsc12,6.298142836654069,0.20477171,Low
H25P180,ZINCpo00000FeNEW,Cc1nc(C(=O)NCc2cccc(CN3CCO[C@H](C)C3)c2)cn1C,6.298133564685836,0.33127755,High
H24P040,ZINCoa00000udpL3,Cc1ncc(C(=O)NC[C@H]2C[C@H]2NC(=O)C2=CCOC2)cc1C#N,6.298128845852301,0.24314146,Low
H25P310,ZINCpB00000eZ8WY,Cc1c(Br)cnc(O)c1C(=O)N[C@H]1C[C@@H]1CNC(=O)c1ccsc1Cl,6.298065493466923,0.22768047,Low
H24P030,ZINCo900000DPZgI,COC(=O)[C@H]1C[C@@H]1C(=O)Nc1cncc(C(=O)NCC(C)(C)O)c1,6.297982092838074,0.2453002,Low
H25P080,ZINCpe00000MK7kf,Cn1ncc(C(=O)N[C@@H]2C[C@H]3C[C@H]2CN3C(=O)c2cc(Cl)cn2C)n1,6.2979794387103185,0.25379884,Low
H25P190,ZINCpp00000w8KGr,C[C@@H]1OCC[C@H]1C(=O)NC1(CN(C)C(=O)C(C)(C)c2cnsc2)CC1,6.297917946808429,0.20438159,Low
H25P100,ZINCpg000027X1AS,Cc1cc(C)c(C(=O)N2C[C@@H](O)C[C@H]2CNC(=O)[C@H]2CO[C@@H](C)C2)o1,6.297887197187598,0.2029852,Low
H24P300,ZINCoA00000t6Tby,Cc1cnc(CN(C[C@H]2C[C@@H]2C2CC2)C(=O)c2c(C)nsc2N)o1,6.297872079324077,0.19789045,Low
H25M000,ZINCp500000hWUDh,CCCC(=O)N1CCN(C(=O)c2cc(CS(C)(=O)=O)on2)[C@H](CO)C1,6.2978215672799855,0.22206843,Low
H24P300,ZINCoA00000t7vyB,Cc1nnc(CN(C[C@@]2(C)CCCS2)C(=O)[C@@H]2C=CCCC2)n1C,6.297815555461444,0.20938118,Low
H24M000,ZINCo500000C80WE,C#CC(C)(C)C(=O)NC[C@@](C)(O)CNC(=O)c1c(C)ncn1OC,6.297730323741213,0.21750292,Low
H25P150,ZINCpl00001BLKpB,CC(C)[C@H](CCC(=O)N[C@H]1C[C@@H](F)C1)NC(=O)c1ccn(C)c(=O)c1,6.297711536519555,0.27726203,Low
H25P120,ZINCpi00000KgV5B,Cn1cnc(C(=O)N[C@H]2C[C@@H]2CNC(=O)c2cc(P(C)(C)=O)cs2)c1,6.297667119286748,0.23434019,Low
H25P280,ZINCpy000005ypgk,Cn1ccc2[nH]c(C(=O)N[C@H]3CCCC[C@H]3CNC(=O)C=CBr)cc21,6.2976265495800465,0.23678298,Low
H25M000,ZINCp5000014KKyb,Cn1nnc2c(C(=O)N[C@H]3C(=O)Nc4ccc(Cl)cc43)ncn2c1=O,6.2975956318424595,0.25927186,Low
H25P170,ZINCpn00000SK34j,C[C@@H]1CCN(C(=O)c2cc(Cl)nn2C)[C@@H]1CNC(=O)Cc1cnsc1,6.297500412075305,0.21627954,Low
H25P120,ZINCpi00000KfMcf,Cc1cc(Br)c2nc(C(=O)NC[C@@H]3C=CCN3C(=O)[C@@H](C)O)cn2c1,6.2974972492282015,0.23830375,Low
H24M000,ZINCo500000DqsuN,NC(=O)[C@]12C[C@H]1CCCN2C(=O)c1ccnc([C@@H]2COCCN2)n1,6.297454602515022,0.23363154,Low
H23P200,ZINCnq00000qYjzH,Cc1c[nH]c(C(=O)N2C[C@H](NC(=O)[C@@H]3C[C@@H]3C)[C@@H]3CCC[C@H]32)c1,6.297349620684619,0.23203173,Low
H23P270,ZINCnx00000EUGrH,CC1=C[C@@H](C(=O)N[C@@H](C)CCN=c2[nH]c(C)nc(C)c2C)SC1,6.297281462101879,0.20261168,Low
H24P010,ZINCo700000s9jaG,Cc1cc(O)nc(C)c1C(=O)N[C@H]1C[C@@H]1CNC(=O)C1=CCOC1,6.297266630793121,0.23122063,Low
H25P140,ZINCpk00000SMou9,COc1cc([C@@H](C(=O)NC2CC2)N(C)[C@H]2CCN(C)C2=O)ccc1C,6.297226920604886,0.28489137,Low
H25P210,ZINCpr000004Nlhb,COc1cc(CS(C)(=O)=O)ccc1NC(=O)N[C@H](C)[C@@H]1CCCOC1,6.2971218444702295,0.30257434,High
H24P320,ZINCoC00000Ik0gE,CC(C)n1nc(C(F)F)cc1C(=O)NC[C@@](C)(O)[C@@H]1CC=CCC1,6.297107216585947,0.26496083,Low
H25P070,ZINCpd00000xnTff,Cc1cc(C(=O)N[C@@H]2CCN(C(=O)c3cnsn3)C23CC3)cnc1O,6.297052484891193,0.2572475,Low
H23P200,ZINCnq00000mxB20,O=C(c1cc(Br)cc(F)c1O)N1CCOC[C@](O)(C(F)(F)F)C1,6.296997239059429,0.23455839,Low
H24P130,ZINCoj00000sGaYL,C=C=C[C@H](C)C(=O)N1CC(CF)(NC(=O)c2cc(CO)c(C)o2)C1,6.296986349989392,0.22402307,Low
H24P200,ZINCoq00000t2qep,O=C(CN1CC=CC1)NCc1csc(C(=O)N[C@@H]2C=CCCC2)c1,6.296842761334467,0.21625963,Low
H25P160,ZINCpm00000oRBZf,CO[C@H](C)CC(=O)NC[C@@H]1C[C@H]1CNC(=O)c1cc(C)n(C(C)C)n1,6.2968376012648495,0.28996697,Low
H25P180,ZINCpo00000SICXa,CC[C@H](C)[C@H](NC(=O)c1sccc1C)C(=O)N1CCN(C)C(=O)[C@@H]1C,6.296814860071575,0.2481632,Low
H25P350,ZINCpF00000FLhNJ,CCSCCCN(Cc1cc(C)cnc1O)C(=O)C1(C#N)CC(C)C1,6.296797878345429,0.19862428,Low
H24P330,ZINCoD00000Ik0gK,CC(C)n1nc(C(F)F)cc1C(=O)N[C@@H]1CCCN(C(C)(C)C)C1,6.296727640858362,0.34269935,High
H24P400,ZINCoK00000gtLvU,C[C@H](CNC(=O)[C@@H](C)[C@@H](C)NC(=O)c1cc(Cl)cs1)C1CCCC1,6.296718826096751,0.23796025,Low
H25P150,ZINCpl00000mXNXi,Cc1cc(C(=O)NCC2(O)CN(C(=O)C=CCF)C2)c(C)n1C(C)C,6.296637240330722,0.19855422,Low
H25M000,ZINCp5000024EiBx,COC[C@H](CNC(=O)[C@H]1OCCO[C@H]1C)NC(=O)c1cc(C)nn1C,6.296583979349927,0.23839946,Low
H25P400,ZINCpK00000kqEzi,O=C(c1c[nH]c2cc(Cl)ccc12)N1CC[C@H](CO)c2ccc(F)cc21,6.296544678148758,0.22700758,Low
H24P300,ZINCoA00000IZyjU,Cc1ccc(Cl)cc1C(=O)NCCCCc1cn([C@H](C)C#N)nn1,6.296409975454566,0.28425097,Low
H25P260,ZINCpw00000xCsnh,Cc1cc(F)sc1C(=O)N1CSC[C@H]1C(=O)N[C@@H](C(C)C)C(C)(C)O,6.296386900111007,0.19054995,Low
H25P140,ZINCpk00000kDPQw,Cc1c(C(=O)N[C@H]2CCN(C(=O)C3CC4(CCC4)C3)[C@@H]2C)nnn1C,6.296362377038155,0.23219725,Low
H25P250,ZINCpv00000uhvu4,CCOCCCCC(=O)N1CC(C)(NC(=O)c2ncc(Br)cc2F)C1,6.296244090462185,0.22905955,Low
H25P100,ZINCpg00000VWkNG,Cn1cnc2c(c1=O)CCN([C@@H](c1ccc(Cl)cc1)c1nn[nH]n1)C2,6.296227633515842,0.24147491,Low
H25P130,ZINCpj00000y703E,CC(C)=CCC(=O)N[C@H]1C[C@@H](CO)N(C(=O)c2cc(N)cnc2Cl)C1,6.296218154049219,0.23114972,Low
H25P360,ZINCpG00000ltFSt,CC[C@](O)(CCC(F)(F)F)CNC(=O)c1cn2cc(C)cc(Br)c2n1,6.296198742374287,0.22066776,Low
H24P350,ZINCoF00000dC8wQ,C[C@](CNC(=O)CCC1CC1)(NC(=O)Cc1cc(Cl)cs1)C1CC1,6.296186463367331,0.2560318,Low
H23P210,ZINCnr00000EUBVH,C=C1CC(CN(Cc2c(C)ncn2C)C(=O)[C@H](F)C(C)(C)O)C1,6.296169753673966,0.20141058,Low
H25P230,ZINCpt00000iUYH7,Cc1cc(F)sc1C(=O)N1CC=CC[C@H]1C(=O)N[C@H]1CC[C@H](O)CC1,6.296044302610886,0.27347174,Low
H24P150,ZINCol00000sDTjr,Cc1cc(CC(=O)N[C@H]2[C@@H](C(=O)N[C@@H](C)C(C)C)C2(C)C)n(C)n1,6.295858818422444,0.22795567,Low
H24P230,ZINCot00000sZbn8,CCNC(=O)[C@H](c1ccc(C(C)(C)C)s1)N(C)[C@H]1CCN(C)C1=O,6.295682824914742,0.2633677,Low
H24P010,ZINCo700000HIH9K,CCCn1cc(C(=O)N[C@@H](C)C(=O)N2CCN(C)C(=O)[C@@H]2C)cn1,6.295503434887171,0.23934674,Low
H22P230,ZINCmt00000nEgDj,CCCn1cc([C@H](C)N[C@@H]2COc3cc(C#N)ccc32)nn1,6.295472269573072,0.25010142,Low
H24P120,ZINCoi00000sGJjG,C=C[C@@](C)(O)c1cn(C[C@@H](CNC(=O)c2csc(Cl)n2)OC)nn1,6.295383084513272,0.22229536,Low
H25P310,ZINCpB00000xCDd8,COCCn1nnnc1[C@@]1(Nc2ccc(Cl)cc2OC)CCC[C@@H]1C,6.295319872772882,0.2735332,Low
H22P160,ZINCmm00000wYVrx,CCCC[C@@H](CO)NC(=O)C(C)(C)NC(=O)[C@@H]1SCC=C1C,6.295311775002989,0.18060596,Low
H23P060,ZINCnc000005AyTv,Cc1cc(C)[nH]c(=NCC=CCNC(=O)[C@@H]2CCN(C)C2=O)n1,6.295276485075829,0.23215652,Low
H25P210,ZINCpr00000maUov,CC[C@H]1C[C@@H](C)CN1C(=O)CC1(NC(=O)c2cc(C#N)cn2C)CC1,6.295267432053516,0.23946615,Low
H24P110,ZINCoh00000RuJCt,Cc1ccc(-n2nnc(CNC(=O)N[C@@H](CO)C3CC3)n2)cc1Cl,6.295250515391598,0.24500485,Low
H25P240,ZINCpu00000gsIJG,CC/C=C/CC(=O)NC[C@@H]1C[C@H]1CNC(=O)c1cnc(C)n1C(F)F,6.295131466719694,0.24423853,Low
H25P050,ZINCpb000015IuF2,Cc1cnc(CN[C@@H](c2ccc(O)nc2)c2nnnn2C2COC2)o1,6.295077315580832,0.20852709,Low
H25P300,ZINCpA00000O3S5V,Cc1nc(C(C)C)cc(N2CCCC[C@@H](NC(=O)c3cc[nH]c3)C2)n1,6.295040088774967,0.29782188,Low
H25M100,ZINCp4000015OsFC,CO[C@H](CO)C(=O)N1CCO[C@H]2CN(C(=O)c3c[nH]c(C#N)c3)C[C@@H]21,6.295019870978852,0.22585651,Low
H25P120,ZINCpi00000SK34c,C[C@@H]1CCN(C(=O)c2cc(Cl)cs2)[C@@H]1C(=O)NCc1nn(C)c(=O)o1,6.294954396780086,0.22163506,Low
H25P070,ZINCpd00000VW9bs,C[C@@H](CNC(=O)Cc1cc(Cl)cs1)N(C)C(=O)[C@H]1OCCN(C)C1=O,6.294851268079677,0.22878322,Low
H25P290,ZINCpz00000xzHDX,C=C[C@](C)(O)CC(=O)N1[C@H](C(=O)Nc2ccc(Cl)cc2)[C@H]2CC[C@@H]1C2,6.294761245382512,0.27037206,Low
H24P130,ZINCoj00000sGJjv,C=C[C@](C)(O)c1cn(C[C@@H]2CCN2C(=O)[C@H](C)CCCOC)nn1,6.294702509612412,0.21218786,Low
H24P100,ZINCog000007WBCi,C=C[C@](C)(O)C(=O)N[C@H](C)[C@@H]1CCN(c2nc(C)nc(O)c2C)C1,6.294686585183522,0.18854533,Low
H25P270,ZINCpx00000xJKTM,CO[C@@H]1CCC[C@H](N[C@H](c2cc(F)c(Cl)cc2F)c2nnnn2C)C1,6.294624722107527,0.21052364,Low
H25P280,ZINCpy00000xCZWq,Cc1nn(C)c2c(NCC3(Br)CC3)nc(=N[C@H]3CCOC[C@@H]3C)[nH]c12,6.294609697532902,0.21708548,Low
H25P120,ZINCpi00000SKn3z,C[C@H](CC(=O)N1CCO[C@@H](C(=O)N2CC[C@](C)(CCO)C2)C1)C1CC1,6.294603548189892,0.16552997,Low
H24P000,ZINCo600000HKMuD,CCNC(=O)CN(C)C(=O)[C@H](C)[C@@H](C)NC(=O)c1cn(C)c(C)n1,6.29455222225492,0.27297658,Low
H21P380,ZINClI00000ghDjd,Cc1cc(COC(=O)[C@H]2CC[C@H]2c2ccc(Cl)cc2)no1,6.294488961536676,0.2947057,Low
H24P290,ZINCoz00000tka6H,O=C(NCc1cn(Cc2ccc(Cl)cc2)nn1)c1cccnc1I,6.294415336129645,0.28299883,Low
H24P030,ZINCo900000HGb3j,Cc1nncn1NC(=O)[C@@H]1CSCCN1C(=O)c1nn(C)cc1Cl,6.294399029080628,0.20641144,Low
H25P280,ZINCpy0000062EiI,Cn1nc(-c2ccc(F)cc2)cc1C(=O)N1CCC[C@@H](C(C)(C)O)C1,6.294312411566268,0.26297694,Low
H24P090,ZINCof00000HM1eD,Cc1nc(C(=O)NC[C@@](C)(F)CNC(=O)c2cnc(Cl)[nH]2)cn1C,6.294282066274039,0.2523144,Low
H25P350,ZINCpF00000sTW8T,Cc1cccc(CN=c2[nH]c3c(c(=N[C@@H]4COC[C@H]4C)[nH]2)CSC3)c1,6.294281128974793,0.22208405,Low
H25P310,ZINCpB000003V0it,C[C@H](Cn1cc([C@@]2(C)CCCO2)nn1)NC(=O)CCc1cc(Cl)cs1,6.294250634178996,0.20608783,Low
H20P080,ZINCke00000JSHFg,C=CCN1CC[C@H](N[C@H]2CCc3cnc(C)n3C2)C1=O,6.294245063646246,0.2277611,Low
H25P290,ZINCpz00000xwKi3,Cc1nc([C@H](C(=O)Nc2ccc(Cl)cc2F)N2CC[C@@H]3C[C@H]3C2)n[nH]1,6.293906952404246,0.2534608,Low
H25P210,ZINCpr00000m7M3S,Cc1cc(C(=O)NCCCCC(=O)N2CC[C@H](O)C[C@H](C)C2)[nH]c1C,6.293835671590255,0.28180888,Low
H23P240,ZINCnu00000kfDBT,Cc1nn(C)cc1[C@H](N)C(=O)NC1(c2ccc(Br)cc2F)CC1,6.293792295209074,0.25105333,Low
H24P080,ZINCoe00000xKRYG,Cc1ncc(C(=O)N[C@@H]2C[C@@H]2CNC(=O)c2cncc(F)c2)n1C,6.293785773490333,0.25487715,Low
H25P360,ZINCpG00000ltFRK,CC(C)(OCc1nc(-c2ccc(C3OCCO3)cc2)no1)C(F)(F)F,6.293744351002183,0.23205212,Low
H25P050,ZINCpb000009d5H0,Cc1nccc(N2CCN(C)C[C@H]2CNC(=O)C[C@@](C)(O)C2CC2)n1,6.293701461195185,0.24254362,Low
H24P190,ZINCop00000mvUG6,CC(F)(F)CC(=O)NC[C@H]1C[C@@H]1NC(=O)c1ccc2snnc2c1,6.293689797356059,0.26889664,Low
H23P190,ZINCnp00000bWVXJ,CC(=O)CCCN1CCN(C(=O)c2c(C)coc2C)C(=O)[C@H]1C,6.29363063410716,0.24873419,Low
H25P270,ZINCpx00000cmx2A,CCCn1cc(C(=O)NC[C@](C)(NC(=O)[C@@H](C)CC)C2CCC2)cn1,6.293623002514319,0.2349981,Low
H25M000,ZINCp500002sY2Pk,CC[C@@H](C)S(=O)(=O)N[C@@H]1CN(C(=O)c2cc(COC)nn2C)C[C@H]1O,6.293551107365735,0.22350438,Low
H23P160,ZINCnm00000UnM6U,COCc1nc(NC[C@H](COC)OC)cc(=N[C@H]2C[C@@H](F)C2)[nH]1,6.293529068191893,0.18552503,Low
H25P240,ZINCpu000006wa1Z,C=CCCn1c(C[C@H](C)O)nnc1N1CCC(n2cc(Cl)cn2)CC1,6.293471318610319,0.21984358,Low
H24P200,ZINCoq00000fLUhj,Cn1cnc2c(C(=O)N[C@H]3[C@@H]4c5ccc(Cl)cc5C[C@H]43)ncnc21,6.293461425810047,0.26367378,Low
H25P180,ZINCpo00001BLBTr,CC[C@](C)(CNC(=O)c1cc(O)n(C)n1)C(=O)N[C@@H]1C=C(C)CCC1,6.293416153773359,0.23823687,Low
H25P140,ZINCpk00001XUtW8,C[C@@H]1CN(c2ncccn2)CCN1C(=O)c1cncc(C(C)(C)O)c1,6.293335211345795,0.24044259,Low
H25P030,ZINCp9000015IeUI,Cc1cc(C)n(CC(=O)NC2(C(=O)N[C@H]3CN(C)CC34CC4)CC2)n1,6.2933126546511575,0.23282671,Low
H25P310,ZINCpB00000aTpnK,CC1(C)CCC[C@@H]1n1nc(CS(C)(=O)=O)nc1-c1coc(C2CC2)n1,6.293275079157495,0.1976753,Low
H25P270,ZINCpx00000py1US,C[C@@H](NC(=O)N[C@H]1C[C@](O)(c2nccn2C)C1)c1ccc(Br)cc1F,6.293238646497275,0.23090553,Low
H24P220,ZINCos00000lftYo,Cc1ccc(-c2cc(CN3C[C@@H]4C[C@@H](CO)O[C@@H]4C3)[nH]n2)cc1C,6.293233212880335,0.23715147,Low
H22P020,ZINCm800000ikDSo,N#CCC(=O)NCC1CC1NC(=O)C1=CN=C2COCC2=C1,6.293219938396113,0.2538372,Low
H24P280,ZINCoy00000t7dHb,Cc1nc(C)c(F)c(N[C@@H]2C[C@H]2CNC(=O)C[C@H]2C=CCCC2)n1,6.293211178905015,0.23007965,Low
H24P100,ZINCog00000zTwlG,Cc1nc([N+](=O)[O-])cn1CC(=O)NC[C@H]1C[C@H]1NC(=O)/C(Cl)=C/Cl,6.293149873554301,0.21723375,Low
H21P060,ZINClc00001bQjp4,O[C@H]1COCCCN(c2ccc3nnc(C(F)F)n3n2)C1,6.293031432419062,0.25752586,Low
H25P210,ZINCpr00000Cd8vZ,CC[C@@](C)(CNC(=O)c1ccc2c(c1)nc(C)c(=O)n2C)C(C)(C)O,6.292974483575696,0.3069493,High
H24P280,ZINCoy00000IZzdk,Cc1ccc(-n2cc([C@@H](C)NC(=O)[C@@H]3C[C@@H](C)CO3)nn2)c(Cl)c1,6.292959921816054,0.25528806,Low
H24P000,ZINCo600000C8kFc,COc1cc(C(=O)NC[C@@](C)(O)CNC(=O)[C@H](F)C(C)C)n(C)n1,6.292885756510981,0.2529009,Low
H25P200,ZINCpq000007pBBH,COc1ncc(C(=O)N[C@H]2CCN(C(=O)[C@H]3CCCS3)[C@H]2C)cc1C,6.2927912313068415,0.2772873,Low
H24P210,ZINCor00000sTDfF,C/C=C(\C)C(=O)N[C@](C)(CNC(=O)c1cc(SC)n(C)n1)C1CC1,6.2925740760111815,0.22367778,Low
H25P290,ZINCpz000011hjOq,Cc1cc(Br)ccc1[C@@H](C)NC(=O)C(=O)N=c1nc(CC2CC2)[nH]o1,6.292533263641181,0.23052135,Low
H22P050,ZINCmb00000wXqVe,Cc1cc(CN(C)C(=O)CNC(=O)CN2CCC[C@@H]2C)on1,6.29248964422727,0.28291082,Low
H25P130,ZINCpj00000KfMde,Cc1cc(Br)cc(CC(=O)N[C@@H]2C[C@H]2CNC(=O)c2cn(C)nn2)c1,6.292433348254556,0.2940487,Low
H25P180,ZINCpo00000SFLam,CCc1oc(C)cc1C(=O)N[C@@H](C(=O)N1CC(O)C1)[C@@H]1CC=CCC1,6.292423512029314,0.22913949,Low
H25P200,ZINCpq0000008qWC,Cc1cc(CS(N)(=O)=O)ccc1NC(=O)C(C)(C)[C@H]1CCCN(C)C1,6.292401120888425,0.2960775,Low
H23P270,ZINCnx00000EXKqm,CO[C@H](C)CCC(=O)N[C@H]1C[C@H]1CNC(=O)c1cc(C)c(Cl)s1,6.292355631119262,0.22257213,Low
H25P120,ZINCpi00000eFVWO,C=CC[C@@](C)(NC(=O)Cn1cc(-c2c(N)c(C)nn2C)nn1)C(F)F,6.292278997702834,0.21802461,Low
H22P280,ZINCmy000002q6Z6,O=C(CCN1CCO[C@H](C(F)F)C1)Nc1ccc(Br)cc1F,6.292230222490145,0.27396622,Low
H25P170,ZINCpn00000SEWGg,Cc1nc(C(=O)NCC(C)(C)CC(=O)N2C[C@@H](F)C[C@@H](F)C2)cn1C,6.292211832406389,0.25916815,Low
H25P020,ZINCp8000027XcZI,Cc1nc(C(=O)NC[C@@H]2CN(S(=O)(=O)C3(CCl)CC3)CCO2)cn1C,6.292196840584571,0.25706464,Low
H21P150,ZINCll00000y8KfI,O=C1[C@H]2CCOCCN2C(=O)N1Cc1ccc(F)cc1F,6.292181109599341,0.26898068,Low
H22P070,ZINCmd000004bNc7,CSC1(C(=O)N[C@@H]2CCN(c3cc(=O)n(C)cn3)C2)CCC1,6.2921809269389,0.25506574,Low
H25P150,ZINCpl00000mHfv4,C[C@@H](CC(=O)N[C@H]1C[C@@H](NC(=O)c2cc(CN(C)C)on2)C1)C1CC1,6.292121433088688,0.26648158,Low
H25P090,ZINCpf000027Z0KD,COC(CN(Cc1ccn(C)c(=O)c1)Cc1cnn[nH]1)(OC)C1CC1,6.292031101301844,0.2163978,Low
H22P180,ZINCmo000007scTl,Cc1nc(C)n(CCC(=O)N2CC[C@H](SCC(C)C)C2=O)n1,6.291976689598296,0.21237902,Low
H25P050,ZINCpb000015MAUJ,CCOCCCC(=O)N1CC[C@H]2[C@@H](C1)[C@@H]2NC(=O)c1nnn(C)c1C,6.291773193339461,0.22543499,Low
H24P050,ZINCob00000uPBjv,CS(=O)(=O)Cc1n[nH]c(CNC(=NC[C@@H]2C[C@H]2Cl)NC2CCC2)n1,6.291667571589523,0.2173787,Low
H24P050,ZINCob00000DBz6r,CC(C)(O)C(=O)NC1CC(NC(=O)[C@H](O)c2ccc(F)cc2F)C1,6.29163042747997,0.2533778,Low
H23P110,ZINCnh00000N13yB,COCc1cc(=NC(=O)N2CCN(CC(C)(C)O)C[C@@H]2C)[nH]o1,6.291572020345456,0.2083036,Low
H24P040,ZINCoa000011NAIA,Cc1cnc(O)c(NC(=O)[C@H]2CC[C@H]2NC(=O)CC(=O)N(C)C)c1,6.291516142192747,0.2293528,Low
H24P260,ZINCow00000pdEhS,CCCONC(=O)[C@H]1CN(C(=O)c2cc(Cl)cn2C)CCC1(C)C,6.291512696601874,0.23537187,Low
H25P210,ZINCpr00000gxtm5,CO[C@@H](C)CC(=O)N[C@H]1[C@@H]2C[C@H]1N(C(=O)c1ccc(F)cc1F)[C@@H]2C,6.291512395990059,0.2531495,Low
H25P160,ZINCpm00000oUhvL,COc1ccc(Cl)cc1-c1cn(CCC(=O)N[C@@H]2CC[S@@](=O)C2)nn1,6.291447334285426,0.31580457,High
H25P360,ZINCpG00000FFdgb,Cc1c(Cl)cccc1CN(C[C@H]1CCCO1)C(=O)CCc1nncs1,6.291381064495137,0.23392649,Low
H24P150,ZINCol00000pGOT3,C[S@](=O)CCC(=O)NC[C@@H]1C[C@@H]2C[C@H]1CN2C(=O)c1csc(Cl)n1,6.291309219239613,0.22035654,Low
H23P080,ZINCne00001A3e1N,Cn1cc(/C=C/C(=O)NC[C@@H]2C[C@H]2Nc2ncc(Cl)cn2)nn1,6.291299575182203,0.2739106,Low
H25P290,ZINCpz00000613Ss,Cc1ccc(F)c(C(=O)NC2CCN(Cc3ncc(Cl)n3C)CC2)c1,6.291298471244824,0.35460633,High
H23P160,ZINCnm00000mYp0i,Cc1cc(C(=O)NC[C@H]2C[C@@H](NC(=O)CC(C)(C)O)C2)oc1C,6.291162489768223,0.2632576,Low
H25P030,ZINCp9000015N38R,Cn1cc([C@@H](NC(=O)c2csc(F)c2)C(=O)N[C@@H](CO)CCF)nn1,6.291144257275624,0.2649685,Low
H25P230,ZINCpt00000iVI9L,Cc1oc(C#N)cc1C(=O)NC1(C(=O)N2CCSC[C@@H](C)C2)CCC1,6.291137922044052,0.20323977,Low
H20P170,ZINCkn00000PzDGx,Cn1cnnc1CC1CCN(c2cnnc(Cl)c2)CC1,6.291116351447403,0.2403655,Low
H25P280,ZINCpy00000Qlqxi,CC(C)[C@](C)(CNC(=O)c1ccn(C)c1)NC(=O)[C@H](F)C1CCCC1,6.291110999150964,0.25952372,Low
H20P150,ZINCkl00001kteeu,CNCCCn1cc(CNC(=O)c2cc(Cl)cs2)nn1,6.291042527671436,0.27020165,Low
H22P100,ZINCmg000007Igns,Cn1cc([C@@](C)(O)CNC(=O)c2nc3cccnc3s2)cn1,6.291010673960269,0.2586693,Low
H24P350,ZINCoF00000jqJXw,COCC[C@@H]1CCCN(c2cc(C)nc(N[C@H]3CC=CCC3)n2)C1,6.290968869952835,0.23870508,Low
H24P120,ZINCoi00000sKz7t,COCCCCNC(=O)C[C@@H]1COCCN1C(=O)c1scnc1C,6.290953278322727,0.2789122,Low
H22P020,ZINCm8000003ydmH,Cn1nncc1C(=O)N[C@@]12CCCN(C(=O)CCF)C[C@@H]1C2,6.290930725925312,0.23334365,Low
H25M000,ZINCp5000015O3mx,COC[C@@](C)(O)C(=O)N1CCO[C@H](C(=O)NCCCc2nncs2)C1,6.290810310268463,0.23194699,Low
H25P270,ZINCpx00000uhn9g,CCC(=O)NC[C@@H]1C[C@@H]2C[C@H]1CN2C(=O)c1cccnc1SC(F)F,6.290799155368123,0.22915915,Low
H25P180,ZINCpo00000y6D80,Cc1cc(C(=O)NCC2(NC(=O)CN3[C@H](C)CC[C@H]3C)CC2)c(C)[nH]1,6.29076182516848,0.23527913,Low
H25P230,ZINCpt00000txQoa,Cc1ncc(CN(Cc2cn(C[C@@H]3CCCO3)nn2)CC(Cl)Cl)n1C,6.290753050233304,0.28020152,Low
H25P250,ZINCpv00000uho3D,C[C@@H]1CCc2[nH]c(C(=O)N[C@H]3C[C@@H](CNC(=O)C4(Cl)CC4)C3)cc2C1,6.2907448948066245,0.24740502,Low
H24P180,ZINCoo00000isWdM,C#CCCC(=O)N[C@H]1C[C@@H]1CNC(=O)c1ccc([N+](=O)[O-])cc1Cl,6.290728547349591,0.22072391,Low
H25P080,ZINCpe000027X2Ag,Cc1cc(CC(=O)N[C@H]2C[C@](C)(NC(=O)[C@@H]3CCO[C@H]3C)C2)nn1C,6.290713410896632,0.23019478,Low
H24P300,ZINCoA00000gZQxH,C[C@](O)(CNC(=O)c1cc2c(F)ccc(F)c2s1)[C@H]1CCCOC1,6.2907025800720655,0.32894298,High
H24P160,ZINCom00000gvOIz,CC[C@H](F)C(=O)N1C[C@H](O)[C@H](NC(=O)c2cc(Cl)cc(F)c2F)C1,6.290642706031287,0.236342,Low
H25P320,ZINCpC00000O69hD,CC[C@@H]1CCCN([C@H](c2cccn2C)c2nnnn2CC(C)(C)C)C1,6.290639921794534,0.21124485,Low
H24P270,ZINCox00000p84Wn,CCc1cc(CN(CC2SCCS2)C(=O)c2cn(C)c(C)n2)no1,6.29057207771768,0.2268862,Low
H24P150,ZINCol00000opgjP,CC[C@](C)(O)C(=O)N1CC[C@@H](NS(=O)(=O)c2ccc(Cl)cc2F)C1,6.29055038085297,0.3534904,High
H25P140,ZINCpk00000SEPk4,Cc1csnc1C(=O)NC[C@@]1(O)CCN(C(=O)C2C=CC=CC=C2)C1,6.290376844658797,0.20267889,Low
H25P120,ZINCpi00001zLjRI,Cc1ccc(C(=O)N[C@H]2[C@@H](C(=O)N3C[C@H](C)[C@@H](O)C3)C2(C)C)cc1O,6.290344480989811,0.2578914,Low
H23P070,ZINCnd00000hxTwH,CC=C[C@@H](O)C(=O)N1CC[C@@](CF)(NC(=O)c2cc(F)c[nH]2)C1,6.2903325650068735,0.2021734,Low
